Model,Type,Account,Answer,Correct,Repetition per Account(Model),Repetition per Type(Model),Repetition per Question(Model),Account(Model) Cumulative,Type(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Type(Model) Percentual,Question(Model) Percentual
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,230,26,230,0,0,0,=0/230,=0/26,=0/230
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,231,27,231,0,0,0,=0/231,=0/27,=0/231
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,246803.66,0,232,28,232,0,0,0,=0/232,=0/28,=0/232
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,351549.99,0,233,29,233,0,0,0,=0/233,=0/29,=0/233
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,234,30,234,0,0,0,=0/234,=0/30,=0/234
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259334.47,0,235,31,235,0,0,0,=0/235,=0/31,=0/235
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,236,32,236,0,0,0,=0/236,=0/32,=0/236
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259334.36,0,237,33,237,0,0,0,=0/237,=0/33,=0/237
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,238,34,238,0,0,0,=0/238,=0/34,=0/238
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,361834.31,0,239,35,239,0,0,0,=0/239,=0/35,=0/239
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,351313.92,0,240,36,240,0,0,0,=0/240,=0/36,=0/240
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,351591.0,0,241,37,241,0,0,0,=0/241,=0/37,=0/241
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,253161.33,0,242,38,242,0,0,0,=0/242,=0/38,=0/242
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,351549.26,0,243,39,243,0,0,0,=0/243,=0/39,=0/243
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259334.53,0,244,40,244,0,0,0,=0/244,=0/40,=0/244
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259331.67,0,245,41,245,0,0,0,=0/245,=0/41,=0/245
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,246,42,246,0,0,0,=0/246,=0/42,=0/246
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,253161.33,0,247,43,247,0,0,0,=0/247,=0/43,=0/247
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259334.53,0,248,44,248,0,0,0,=0/248,=0/44,=0/248
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,216,83,216,0,0,0,=0/216,=0/83,=0/216
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,250,84,250,0,0,0,=0/250,=0/84,=0/250
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,251,85,251,0,0,0,=0/251,=0/85,=0/251
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,252,86,252,0,0,0,=0/252,=0/86,=0/252
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,253,87,253,0,0,0,=0/253,=0/87,=0/253
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,254,88,254,0,0,0,=0/254,=0/88,=0/254
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,255,89,255,0,0,0,=0/255,=0/89,=0/255
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,256,90,256,0,0,0,=0/256,=0/90,=0/256
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,257,91,257,0,0,0,=0/257,=0/91,=0/257
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,258,92,258,0,0,0,=0/258,=0/92,=0/258
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,259,93,259,0,0,0,=0/259,=0/93,=0/259
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,260,94,260,0,0,0,=0/260,=0/94,=0/260
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,261,95,261,0,0,0,=0/261,=0/95,=0/261
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,262,96,262,0,0,0,=0/262,=0/96,=0/262
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,263,97,263,0,0,0,=0/263,=0/97,=0/263
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.06,0,249,45,249,0,0,0,=0/249,=0/45,=0/249
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,351594.87,0,265,46,265,0,0,0,=0/265,=0/46,=0/265
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,351661.76,0,266,47,266,0,0,0,=0/266,=0/47,=0/266
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259334.36,0,267,48,267,0,0,0,=0/267,=0/48,=0/267
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,268,49,268,0,0,0,=0/268,=0/49,=0/268
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,351313.92,0,269,50,269,0,0,0,=0/269,=0/50,=0/269
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,264,98,264,0,0,0,=0/264,=0/98,=0/264
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,271,99,271,0,0,0,=0/271,=0/99,=0/271
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,272,100,272,0,0,0,=0/272,=0/100,=0/272
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,273,101,273,0,0,0,=0/273,=0/101,=0/273
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,274,102,274,0,0,0,=0/274,=0/102,=0/274
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,275,103,275,0,0,0,=0/275,=0/103,=0/275
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,276,104,276,0,0,0,=0/276,=0/104,=0/276
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,277,105,277,0,0,0,=0/277,=0/105,=0/277
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,278,106,278,0,0,0,=0/278,=0/106,=0/278
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,279,107,279,0,0,0,=0/279,=0/107,=0/279
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,280,108,280,0,0,0,=0/280,=0/108,=0/280
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,281,109,281,0,0,0,=0/281,=0/109,=0/281
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,282,110,282,0,0,0,=0/282,=0/110,=0/282
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,283,111,283,0,0,0,=0/283,=0/111,=0/283
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,284,112,284,0,0,0,=0/284,=0/112,=0/284
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,285,113,285,0,0,0,=0/285,=0/113,=0/285
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,286,114,286,0,0,0,=0/286,=0/114,=0/286
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,287,115,287,0,0,0,=0/287,=0/115,=0/287
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,288,116,288,0,0,0,=0/288,=0/116,=0/288
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,289,117,289,0,0,0,=0/289,=0/117,=0/289
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,290,118,290,0,0,0,=0/290,=0/118,=0/290
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,291,119,291,0,0,0,=0/291,=0/119,=0/291
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,292,120,292,0,0,0,=0/292,=0/120,=0/292
gemma3_4b,PoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90717.95,0,293,121,293,0,0,0,=0/293,=0/121,=0/293
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.07,0,270,51,270,0,0,0,=0/270,=0/51,=0/270
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,351594.87,0,294,52,294,0,0,0,=0/294,=0/52,=0/294
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,295,53,295,0,0,0,=0/295,=0/53,=0/295
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,361943.33,0,296,54,296,0,0,0,=0/296,=0/54,=0/296
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,351533.03,0,297,55,297,0,0,0,=0/297,=0/55,=0/297
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,255494.53,0,298,56,298,0,0,0,=0/298,=0/56,=0/298
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259334.47,0,299,57,299,0,0,0,=0/299,=0/57,=0/299
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,257996.38,0,300,58,300,0,0,0,=0/300,=0/58,=0/300
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,246803.66,0,301,59,301,0,0,0,=0/301,=0/59,=0/301
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,351549.99,0,302,60,302,0,0,0,=0/302,=0/60,=0/302
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259334.47,0,303,61,303,0,0,0,=0/303,=0/61,=0/303
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,304,62,304,0,0,0,=0/304,=0/62,=0/304
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,305,63,305,0,0,0,=0/305,=0/63,=0/305
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,257984.06,0,306,64,306,0,0,0,=0/306,=0/64,=0/306
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,307,65,307,0,0,0,=0/307,=0/65,=0/307
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,361943.33,0,308,66,308,0,0,0,=0/308,=0/66,=0/308
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,255494.45,0,309,67,309,0,0,0,=0/309,=0/67,=0/309
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,351661.76,0,310,68,310,0,0,0,=0/310,=0/68,=0/310
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,255494.53,0,311,69,311,0,0,0,=0/311,=0/69,=0/311
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,312,70,312,0,0,0,=0/312,=0/70,=0/312
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,313,71,313,0,0,0,=0/313,=0/71,=0/313
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,246803.66,0,314,72,314,0,0,0,=0/314,=0/72,=0/314
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.06,0,315,73,315,0,0,0,=0/315,=0/73,=0/315
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,316,74,316,0,0,0,=0/316,=0/74,=0/316
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,257734.35,0,317,75,317,0,0,0,=0/317,=0/75,=0/317
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,246220.4,0,318,76,318,0,0,0,=0/318,=0/76,=0/318
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259334.36,0,319,77,319,0,0,0,=0/319,=0/77,=0/319
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259334.53,0,320,78,320,0,0,0,=0/320,=0/78,=0/320
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259334.43,0,321,79,321,0,0,0,=0/321,=0/79,=0/321
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,351591.0,0,322,80,322,0,0,0,=0/322,=0/80,=0/322
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,246800.0,0,323,81,323,0,0,0,=0/323,=0/81,=0/323
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,363518.43,0,324,82,324,0,0,0,=0/324,=0/82,=0/324
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,255494.53,0,325,83,325,0,0,0,=0/325,=0/83,=0/325
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,246803.66,0,326,84,326,0,0,0,=0/326,=0/84,=0/326
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,246800.0,0,327,85,327,0,0,0,=0/327,=0/85,=0/327
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,328,86,328,0,0,0,=0/328,=0/86,=0/328
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,329,87,329,0,0,0,=0/329,=0/87,=0/329
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,253161.35,0,330,88,330,0,0,0,=0/330,=0/88,=0/330
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259334.36,0,331,89,331,0,0,0,=0/331,=0/89,=0/331
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259331.67,0,332,90,332,0,0,0,=0/332,=0/90,=0/332
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,246800.0,0,333,91,333,0,0,0,=0/333,=0/91,=0/333
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,351591.04,0,334,92,334,0,0,0,=0/334,=0/92,=0/334
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259334.53,0,335,93,335,0,0,0,=0/335,=0/93,=0/335
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,255480.11,0,336,94,336,0,0,0,=0/336,=0/94,=0/336
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,246220.66,0,337,95,337,0,0,0,=0/337,=0/95,=0/337
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,338,96,338,0,0,0,=0/338,=0/96,=0/338
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,257734.48,0,339,97,339,0,0,0,=0/339,=0/97,=0/339
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,363516.96,0,340,98,340,0,0,0,=0/340,=0/98,=0/340
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,351549.99,0,341,99,341,0,0,0,=0/341,=0/99,=0/341
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,246800.0,0,342,100,342,0,0,0,=0/342,=0/100,=0/342
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,343,101,343,0,0,0,=0/343,=0/101,=0/343
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,246800.0,0,344,102,344,0,0,0,=0/344,=0/102,=0/344
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,363516.94,0,345,103,345,0,0,0,=0/345,=0/103,=0/345
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,253167.67,0,346,104,346,0,0,0,=0/346,=0/104,=0/346
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,347,105,347,0,0,0,=0/347,=0/105,=0/347
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,253167.67,0,348,106,348,0,0,0,=0/348,=0/106,=0/348
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,257984.07,0,349,107,349,0,0,0,=0/349,=0/107,=0/349
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,350,108,350,0,0,0,=0/350,=0/108,=0/350
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,351549.26,0,351,109,351,0,0,0,=0/351,=0/109,=0/351
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,361933.07,0,352,110,352,0,0,0,=0/352,=0/110,=0/352
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,246800.0,0,353,111,353,0,0,0,=0/353,=0/111,=0/353
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,257734.03,0,354,112,354,0,0,0,=0/354,=0/112,=0/354
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,355,113,355,0,0,0,=0/355,=0/113,=0/355
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,246800.0,0,356,114,356,0,0,0,=0/356,=0/114,=0/356
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259334.53,0,357,115,357,0,0,0,=0/357,=0/115,=0/357
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,253161.33,0,358,116,358,0,0,0,=0/358,=0/116,=0/358
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,253161.33,0,359,117,359,0,0,0,=0/359,=0/117,=0/359
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,246803.66,0,360,118,360,0,0,0,=0/360,=0/118,=0/360
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,255494.53,0,361,119,361,0,0,0,=0/361,=0/119,=0/361
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,257734.34,0,362,120,362,0,0,0,=0/362,=0/120,=0/362
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.08,0,363,121,363,0,0,0,=0/363,=0/121,=0/363
gemma3_4b,one_shot,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,259034.07,0,364,122,364,0,0,0,=0/364,=0/122,=0/364
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90555.0,0,1,1,1,0,0,0,=0/1,=0/1,=0/1
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,135659.11,0,2,2,2,0,0,0,=0/2,=0/2,=0/2
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90493.21,0,3,3,3,0,0,0,=0/3,=0/3,=0/3
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90443.65,0,4,4,4,0,0,0,=0/4,=0/4,=0/4
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90419.41,0,5,5,5,0,0,0,=0/5,=0/5,=0/5
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90512.35,0,6,6,6,0,0,0,=0/6,=0/6,=0/6
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90567.0,0,7,7,7,0,0,0,=0/7,=0/7,=0/7
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90447.0,0,8,8,8,0,0,0,=0/8,=0/8,=0/8
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90523.19,0,9,9,9,0,0,0,=0/9,=0/9,=0/9
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,100100.0,0,10,10,10,0,0,0,=0/10,=0/10,=0/10
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,213959.29,0,11,11,11,0,0,0,=0/11,=0/11,=0/11
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,144444.44,0,12,12,12,0,0,0,=0/12,=0/12,=0/12
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90476.0,0,13,13,13,0,0,0,=0/13,=0/13,=0/13
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90521.59,0,14,14,14,0,0,0,=0/14,=0/14,=0/14
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,1248.0,0,15,15,15,0,0,0,=0/15,=0/15,=0/15
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90555.59,0,16,16,16,0,0,0,=0/16,=0/16,=0/16
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90432.0,0,17,17,17,0,0,0,=0/17,=0/17,=0/17
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90573.0,0,18,18,18,0,0,0,=0/18,=0/18,=0/18
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90573.49,0,19,19,19,0,0,0,=0/19,=0/19,=0/19
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90555.51,0,20,20,20,0,0,0,=0/20,=0/20,=0/20
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90395.0,0,21,21,21,0,0,0,=0/21,=0/21,=0/21
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90419.51,0,22,22,22,0,0,0,=0/22,=0/22,=0/22
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90457.0,0,23,23,23,0,0,0,=0/23,=0/23,=0/23
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,276911.0,0,24,24,24,0,0,0,=0/24,=0/24,=0/24
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90442.0,0,25,25,25,0,0,0,=0/25,=0/25,=0/25
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,233119.0,0,26,26,26,0,0,0,=0/26,=0/26,=0/26
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,301206.0,0,27,27,27,0,0,0,=0/27,=0/27,=0/27
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,1243.18,0,28,28,28,0,0,0,=0/28,=0/28,=0/28
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90514.29,0,29,29,29,0,0,0,=0/29,=0/29,=0/29
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90421.19,0,30,30,30,0,0,0,=0/30,=0/30,=0/30
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90419.31,0,31,31,31,0,0,0,=0/31,=0/31,=0/31
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,39300.0,0,32,32,32,0,0,0,=0/32,=0/32,=0/32
llama3.1_8b,CoT,a04DQjZn27c7bhVFTw6xq9RZf5obB44_W1prxw==,90333.33,0,33,33,33,0,0,0,=0/33,=0/33,=0/33
