Model,Type,Account,Distance,Correct,Repetition per Account(Model),Repetition per Type(Model),Repetition per Question(Model),Account(Model) Cumulative,Type(Model) Cumulative,Question(Model) Cumulative,Account(Model) Percentual,Type(Model) Percentual,Question(Model) Percentual,Type and Account Percentual
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,28.879058156387302,0,21,780,2052,0,0,0,=0/21,=0/780,=0/2052,=0/21
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,22,781,2053,0,0,0,=0/22,=0/781,=0/2053,=0/22
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,28.053520278211074,0,23,782,2054,0,0,0,=0/23,=0/782,=0/2054,=0/23
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.72458299147443,0,24,783,2055,0,0,0,=0/24,=0/783,=0/2055,=0/24
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.364452901377952,0,25,784,2056,0,0,0,=0/25,=0/784,=0/2056,=0/25
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.643106892089126,0,26,785,2057,0,0,0,=0/26,=0/785,=0/2057,=0/26
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,29.376861643136763,0,541,759,2010,0,0,0,=0/541,=0/759,=0/2010,=0/223
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,22.847319317591726,0,563,787,2059,0,0,0,=0/563,=0/787,=0/2059,=0/224
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,35.185224171518364,0,564,788,2060,0,0,0,=0/564,=0/788,=0/2060,=0/225
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,33.1058907144937,0,565,789,2061,0,0,0,=0/565,=0/789,=0/2061,=0/226
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,33.301651610693426,0,566,790,2062,0,0,0,=0/566,=0/790,=0/2062,=0/227
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,27.712812921102035,0,567,791,2063,0,0,0,=0/567,=0/791,=0/2063,=0/228
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,28.495613697550013,0,568,792,2064,0,0,0,=0/568,=0/792,=0/2064,=0/229
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,28.982753492378876,0,569,793,2065,0,0,0,=0/569,=0/793,=0/2065,=0/230
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,29.966648127543394,0,570,794,2066,0,0,0,=0/570,=0/794,=0/2066,=0/231
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,30.692018506445613,0,571,795,2067,0,0,0,=0/571,=0/795,=0/2067,=0/232
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,33.97057550292606,0,572,796,2068,0,0,0,=0/572,=0/796,=0/2068,=0/233
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,28.792360097775937,0,573,797,2069,0,0,0,=0/573,=0/797,=0/2069,=0/234
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,30.659419433511783,0,574,798,2070,0,0,0,=0/574,=0/798,=0/2070,=0/235
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,28.319604517012593,0,575,799,2071,0,0,0,=0/575,=0/799,=0/2071,=0/236
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,31.89043743820395,0,576,800,2072,0,0,0,=0/576,=0/800,=0/2072,=0/237
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,29.966648127543394,0,577,801,2073,0,0,0,=0/577,=0/801,=0/2073,=0/238
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,25.865034312755125,0,578,802,2075,0,0,0,=0/578,=0/802,=0/2075,=0/239
gemini-2.0-flash-lite-001,CoT,EI36aLEOUVXUaobJieSVIffrC65G3nsHUaNvWg==,24.73863375370596,0,579,803,2076,0,0,0,=0/579,=0/803,=0/2076,=0/240
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,20.09975124224178,0,29,495,2077,0,0,0,=0/29,=0/495,=0/2077,=0/1
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,40.422765862815474,0,30,496,2078,0,0,0,=0/30,=0/496,=0/2078,=0/2
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,42.08325082500163,0,31,497,2079,0,0,0,=0/31,=0/497,=0/2079,=0/3
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,41.291645644125154,0,32,498,2080,0,0,0,=0/32,=0/498,=0/2080,=0/4
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,41.41255848169731,0,33,499,2081,0,0,0,=0/33,=0/499,=0/2081,=0/5
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,34,500,2082,0,0,0,=0/34,=0/500,=0/2082,=0/6
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,35,501,2083,0,0,0,=0/35,=0/501,=0/2083,=0/7
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,20.09975124224178,0,36,502,2084,0,0,0,=0/36,=0/502,=0/2084,=0/8
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,42.08325082500163,0,37,503,2085,0,0,0,=0/37,=0/503,=0/2085,=0/9
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,20.09975124224178,0,38,504,2086,0,0,0,=0/38,=0/504,=0/2086,=0/10
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,29.765752132274432,0,27,786,2058,0,0,0,=0/27,=0/786,=0/2058,=0/27
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,32.55764119219941,0,40,804,2088,0,0,0,=0/40,=0/804,=0/2088,=0/28
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,27.49545416973504,0,41,805,2089,0,0,0,=0/41,=0/805,=0/2089,=0/29
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,26.870057685088806,0,42,806,2090,0,0,0,=0/42,=0/806,=0/2090,=0/30
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,33.2264954516723,0,43,807,2091,0,0,0,=0/43,=0/807,=0/2091,=0/31
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,24.779023386727733,0,44,808,2092,0,0,0,=0/44,=0/808,=0/2092,=0/32
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.512292604784715,0,45,809,2093,0,0,0,=0/45,=0/809,=0/2093,=0/33
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.380915061926625,0,46,810,2094,0,0,0,=0/46,=0/810,=0/2094,=0/34
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.967725134404045,0,47,811,2095,0,0,0,=0/47,=0/811,=0/2095,=0/35
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,29.631064780058107,0,48,812,2096,0,0,0,=0/48,=0/812,=0/2096,=0/36
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.789608636681304,0,49,813,2097,0,0,0,=0/49,=0/813,=0/2097,=0/37
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.822070014844883,0,50,814,2098,0,0,0,=0/50,=0/814,=0/2098,=0/38
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,29.597297173897484,0,51,815,2099,0,0,0,=0/51,=0/815,=0/2099,=0/39
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,42.08325082500163,0,39,505,2087,0,0,0,=0/39,=0/505,=0/2087,=0/11
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,53,506,2101,0,0,0,=0/53,=0/506,=0/2101,=0/12
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,20.09975124224178,0,54,507,2102,0,0,0,=0/54,=0/507,=0/2102,=0/13
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,41.41255848169731,0,55,508,2103,0,0,0,=0/55,=0/508,=0/2103,=0/14
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,42.08325082500163,0,56,509,2104,0,0,0,=0/56,=0/509,=0/2104,=0/15
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,41.41255848169731,0,57,510,2105,0,0,0,=0/57,=0/510,=0/2105,=0/16
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,58,511,2106,0,0,0,=0/58,=0/511,=0/2106,=0/17
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,42.0,0,59,512,2107,0,0,0,=0/59,=0/512,=0/2107,=0/18
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,41.41255848169731,0,60,513,2108,0,0,0,=0/60,=0/513,=0/2108,=0/19
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,41.41255848169731,0,61,514,2109,0,0,0,=0/61,=0/514,=0/2109,=0/20
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,20.09975124224178,0,62,515,2110,0,0,0,=0/62,=0/515,=0/2110,=0/21
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,20.09975124224178,0,63,516,2111,0,0,0,=0/63,=0/516,=0/2111,=0/22
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,20.09975124224178,0,64,517,2112,0,0,0,=0/64,=0/517,=0/2112,=0/23
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,65,518,2113,0,0,0,=0/65,=0/518,=0/2113,=0/24
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,66,519,2114,0,0,0,=0/66,=0/519,=0/2114,=0/25
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,67,520,2115,0,0,0,=0/67,=0/520,=0/2115,=0/26
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,20.09975124224178,0,68,521,2116,0,0,0,=0/68,=0/521,=0/2116,=0/27
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,41.41255848169731,0,69,522,2117,0,0,0,=0/69,=0/522,=0/2117,=0/28
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,40.422765862815474,0,70,523,2118,0,0,0,=0/70,=0/523,=0/2118,=0/29
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,71,524,2119,0,0,0,=0/71,=0/524,=0/2119,=0/30
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,20.09975124224178,0,72,525,2120,0,0,0,=0/72,=0/525,=0/2120,=0/31
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,73,526,2121,0,0,0,=0/73,=0/526,=0/2121,=0/32
gemini-2.0-flash-lite-001,one_shot,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,24.779023386727733,0,28,779,2074,0,0,0,=0/28,=0/779,=0/2074,=0/1
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,28.965496715920477,0,52,816,2100,0,0,0,=0/52,=0/816,=0/2100,=0/40
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,31.622776601683793,0,76,817,2124,0,0,0,=0/76,=0/817,=0/2124,=0/41
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,32.155870381627054,0,77,818,2125,0,0,0,=0/77,=0/818,=0/2125,=0/42
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,31.400636936215164,0,78,819,2126,0,0,0,=0/78,=0/819,=0/2126,=0/43
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,31.464265445104548,0,79,820,2127,0,0,0,=0/79,=0/820,=0/2127,=0/44
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,+,0,80,821,2128,0,0,0,=0/80,=0/821,=0/2128,=0/45
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,34.11744421846396,0,81,822,2129,0,0,0,=0/81,=0/822,=0/2129,=0/46
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.83828789021855,0,82,823,2130,0,0,0,=0/82,=0/823,=0/2130,=0/47
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,26.5329983228432,0,83,824,2131,0,0,0,=0/83,=0/824,=0/2131,=0/48
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,29.597297173897484,0,84,825,2132,0,0,0,=0/84,=0/825,=0/2132,=0/49
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,26.362852652928137,0,85,826,2133,0,0,0,=0/85,=0/826,=0/2133,=0/50
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.331501776206203,0,86,827,2134,0,0,0,=0/86,=0/827,=0/2134,=0/51
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,27.53179979587241,0,87,828,2135,0,0,0,=0/87,=0/828,=0/2135,=0/52
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,28.930952282978865,0,88,829,2136,0,0,0,=0/88,=0/829,=0/2136,=0/53
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,24.939927826679853,0,89,830,2137,0,0,0,=0/89,=0/830,=0/2137,=0/54
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,24.228082879171435,0,90,831,2138,0,0,0,=0/90,=0/831,=0/2138,=0/55
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,26.210684844162312,0,91,832,2139,0,0,0,=0/91,=0/832,=0/2139,=0/56
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,27.23967694375247,0,92,833,2140,0,0,0,=0/92,=0/833,=0/2140,=0/57
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,32.68026927673638,0,93,834,2141,0,0,0,=0/93,=0/834,=0/2141,=0/58
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,28.53068523537421,0,94,835,2142,0,0,0,=0/94,=0/835,=0/2142,=0/59
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,25.903667693977237,0,95,836,2143,0,0,0,=0/95,=0/836,=0/2143,=0/60
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.577769702841312,0,96,837,2144,0,0,0,=0/96,=0/837,=0/2144,=0/61
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.983866769659336,0,97,838,2145,0,0,0,=0/97,=0/838,=0/2145,=0/62
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.133038346638727,0,98,839,2146,0,0,0,=0/98,=0/839,=0/2146,=0/63
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,31.827660925679098,0,99,840,2147,0,0,0,=0/99,=0/840,=0/2147,=0/64
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,27.422618401604176,0,100,841,2148,0,0,0,=0/100,=0/841,=0/2148,=0/65
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,31.04834939252005,0,101,842,2149,0,0,0,=0/101,=0/842,=0/2149,=0/66
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,29.512709126747414,0,102,843,2150,0,0,0,=0/102,=0/843,=0/2150,=0/67
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,32.155870381627054,0,103,844,2151,0,0,0,=0/103,=0/844,=0/2151,=0/68
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,31.336879231984796,0,104,845,2152,0,0,0,=0/104,=0/845,=0/2152,=0/69
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,28.19574435974337,0,105,846,2153,0,0,0,=0/105,=0/846,=0/2153,=0/70
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,34.27827300200522,0,106,847,2154,0,0,0,=0/106,=0/847,=0/2154,=0/71
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,26.832815729997478,0,107,848,2155,0,0,0,=0/107,=0/848,=0/2155,=0/72
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,26.981475126464083,0,108,849,2156,0,0,0,=0/108,=0/849,=0/2156,=0/73
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,31.874754901018456,0,109,850,2157,0,0,0,=0/109,=0/850,=0/2157,=0/74
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,25.84569596664017,0,110,851,2158,0,0,0,=0/110,=0/851,=0/2158,=0/75
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.789608636681304,0,111,852,2159,0,0,0,=0/111,=0/852,=0/2159,=0/76
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,25.514701644346147,0,112,853,2160,0,0,0,=0/112,=0/853,=0/2160,=0/77
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,28.178005607210743,0,113,854,2161,0,0,0,=0/113,=0/854,=0/2161,=0/78
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,29.0,0,114,855,2162,0,0,0,=0/114,=0/855,=0/2162,=0/79
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,26.19160170741759,0,115,856,2163,0,0,0,=0/115,=0/856,=0/2163,=0/80
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,29.03446228191595,0,116,857,2164,0,0,0,=0/116,=0/857,=0/2164,=0/81
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,26.589471600616662,0,117,858,2165,0,0,0,=0/117,=0/858,=0/2165,=0/82
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,31.0,0,118,859,2166,0,0,0,=0/118,=0/859,=0/2166,=0/83
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,35.21363372331802,0,119,860,2167,0,0,0,=0/119,=0/860,=0/2167,=0/84
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,29.32575659723036,0,120,861,2168,0,0,0,=0/120,=0/861,=0/2168,=0/85
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,31.096623610932426,0,121,862,2169,0,0,0,=0/121,=0/862,=0/2169,=0/86
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.903074280724887,0,122,863,2170,0,0,0,=0/122,=0/863,=0/2170,=0/87
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,28.407745422683583,0,123,864,2171,0,0,0,=0/123,=0/864,=0/2171,=0/88
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,31.144823004794873,0,124,865,2172,0,0,0,=0/124,=0/865,=0/2172,=0/89
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,32.264531609803356,0,125,866,2173,0,0,0,=0/125,=0/866,=0/2173,=0/90
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,31.144823004794873,0,126,867,2174,0,0,0,=0/126,=0/867,=0/2174,=0/91
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,26.343879744638983,0,127,868,2175,0,0,0,=0/127,=0/868,=0/2175,=0/92
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,27.09243436828813,0,128,869,2176,0,0,0,=0/128,=0/869,=0/2176,=0/93
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.692018506445613,0,129,870,2177,0,0,0,=0/129,=0/870,=0/2177,=0/94
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,29.832867780352597,0,130,871,2178,0,0,0,=0/130,=0/871,=0/2178,=0/95
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,27.53179979587241,0,131,872,2179,0,0,0,=0/131,=0/872,=0/2179,=0/96
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.757112998459398,0,132,873,2180,0,0,0,=0/132,=0/873,=0/2180,=0/97
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,27.313000567495326,0,133,874,2181,0,0,0,=0/133,=0/874,=0/2181,=0/98
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,30.265491900843113,0,134,875,2182,0,0,0,=0/134,=0/875,=0/2182,=0/99
gemini-2.0-flash-lite-001,CoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,28.24889378365107,0,135,876,2183,0,0,0,=0/135,=0/876,=0/2183,=0/100
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,20.09975124224178,0,74,527,2122,0,0,0,=0/74,=0/527,=0/2122,=0/33
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,20.09975124224178,0,136,528,2184,0,0,0,=0/136,=0/528,=0/2184,=0/34
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,42.0,0,137,529,2185,0,0,0,=0/137,=0/529,=0/2185,=0/35
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,20.09975124224178,0,138,530,2186,0,0,0,=0/138,=0/530,=0/2186,=0/36
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,42.08325082500163,0,139,531,2187,0,0,0,=0/139,=0/531,=0/2187,=0/37
gemini-2.0-flash-lite-001,PoT,fUyuU8aCfEWrAePEtmb8oc17UWFZh4DN9rZKcw==,20.09975124224178,0,140,532,2188,0,0,0,=0/140,=0/532,=0/2188,=0/38
